,province,procedure,wait_time_metric,Data year,metric_result
4289,Prince Edward Island,Knee Replacement,90th percentile,2017,311.5
4290,Prince Edward Island,Knee Replacement,Volume,2017,145
4291,Prince Edward Island,Radiation Therapy,% meeting benchmark,2017,92
4292,Prince Edward Island,Radiation Therapy,50th percentile,2017,13
4293,Prince Edward Island,Radiation Therapy,90th percentile,2017,27.5
4294,Prince Edward Island,Radiation Therapy,Volume,2017,275
4295,Prince Edward Island,Hip Fracture Repair,% meeting benchmark,2017,85.36585366
4296,Prince Edward Island,Hip Fracture Repair,50th percentile,2017,23.75
4297,Prince Edward Island,Hip Fracture Repair,90th percentile,2017,51.61666667
4298,Prince Edward Island,Hip Fracture Repair,Volume,2017,82
4299,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2017,86.5
4300,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2017,22.1
4301,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2017,51.2
4302,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,Volume,2017,74
4303,Prince Edward Island,Cataract Surgery,% meeting benchmark,2017,60
4304,Prince Edward Island,Cataract Surgery,50th percentile,2017,98.5
4305,Prince Edward Island,Cataract Surgery,90th percentile,2017,166.5
4306,Prince Edward Island,Cataract Surgery,Volume,2017,577
4307,Prince Edward Island,MRI Scan,50th percentile,2017,80.3
4308,Prince Edward Island,MRI Scan,90th percentile,2017,231.4
4309,Prince Edward Island,MRI Scan,Volume,2017,2645
4310,Prince Edward Island,CT Scan,50th percentile,2017,43.9
4311,Prince Edward Island,CT Scan,90th percentile,2017,113.2
4312,Prince Edward Island,CT Scan,Volume,2017,4400
4313,Prince Edward Island,Breast Cancer Surgery,50th percentile,2017,15
4314,Prince Edward Island,Breast Cancer Surgery,90th percentile,2017,33
4315,Prince Edward Island,Breast Cancer Surgery,Volume,2017,36
4316,Prince Edward Island,Bladder Cancer Surgery,50th percentile,2017,31
4317,Prince Edward Island,Bladder Cancer Surgery,90th percentile,2017,58.6
4318,Prince Edward Island,Bladder Cancer Surgery,Volume,2017,26
4319,Prince Edward Island,Colorectal Cancer Surgery,50th percentile,2017,14
4320,Prince Edward Island,Colorectal Cancer Surgery,90th percentile,2017,30
4321,Prince Edward Island,Colorectal Cancer Surgery,Volume,2017,41
4322,Prince Edward Island,Hip Replacement,% meeting benchmark,2018,48.6
4323,Prince Edward Island,Hip Replacement,50th percentile,2018,189.5
4324,Prince Edward Island,Hip Replacement,90th percentile,2018,304.5
4325,Prince Edward Island,Hip Replacement,Volume,2018,109
4326,Prince Edward Island,Knee Replacement,% meeting benchmark,2018,26.1
4327,Prince Edward Island,Knee Replacement,50th percentile,2018,242
4328,Prince Edward Island,Knee Replacement,90th percentile,2018,367.5
4329,Prince Edward Island,Knee Replacement,Volume,2018,176
4330,Prince Edward Island,Radiation Therapy,% meeting benchmark,2018,100
4331,Prince Edward Island,Radiation Therapy,50th percentile,2018,8
4332,Prince Edward Island,Radiation Therapy,90th percentile,2018,19.3
4333,Prince Edward Island,Radiation Therapy,Volume,2018,220
4334,Prince Edward Island,Hip Fracture Repair,% meeting benchmark,2018,83.78378378
4335,Prince Edward Island,Hip Fracture Repair,50th percentile,2018,21.1
4336,Prince Edward Island,Hip Fracture Repair,90th percentile,2018,68.61666667
4337,Prince Edward Island,Hip Fracture Repair,Volume,2018,37
4338,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2018,86
4339,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2018,25.1
4340,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2018,50
4341,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,Volume,2018,57
4342,Prince Edward Island,Cataract Surgery,% meeting benchmark,2018,47.9
4343,Prince Edward Island,Cataract Surgery,50th percentile,2018,118.4
4344,Prince Edward Island,Cataract Surgery,90th percentile,2018,302
4345,Prince Edward Island,Cataract Surgery,Volume,2018,603
4346,Prince Edward Island,MRI Scan,50th percentile,2018,40.2
4347,Prince Edward Island,MRI Scan,90th percentile,2018,126.6
4348,Prince Edward Island,MRI Scan,Volume,2018,2441
4349,Prince Edward Island,CT Scan,50th percentile,2018,18
4350,Prince Edward Island,CT Scan,90th percentile,2018,37.2
4351,Prince Edward Island,CT Scan,Volume,2018,4608
4352,Prince Edward Island,Breast Cancer Surgery,50th percentile,2018,16
4353,Prince Edward Island,Breast Cancer Surgery,90th percentile,2018,28
4354,Prince Edward Island,Breast Cancer Surgery,Volume,2018,66
4355,Prince Edward Island,Bladder Cancer Surgery,50th percentile,2018,28
4356,Prince Edward Island,Bladder Cancer Surgery,90th percentile,2018,68.5
4357,Prince Edward Island,Bladder Cancer Surgery,Volume,2018,47
4358,Prince Edward Island,Colorectal Cancer Surgery,50th percentile,2018,15.5
4359,Prince Edward Island,Colorectal Cancer Surgery,90th percentile,2018,32.9
4360,Prince Edward Island,Colorectal Cancer Surgery,Volume,2018,80
4361,Prince Edward Island,Bladder Cancer Surgery,50th percentile,2019,34
4362,Prince Edward Island,Bladder Cancer Surgery,90th percentile,2019,68.4
4363,Prince Edward Island,Bladder Cancer Surgery,Volume,2019,37
4364,Prince Edward Island,Breast Cancer Surgery,50th percentile,2019,15
4365,Prince Edward Island,Breast Cancer Surgery,90th percentile,2019,31.5
4366,Prince Edward Island,Breast Cancer Surgery,Volume,2019,58
4367,Prince Edward Island,Cataract Surgery,% meeting benchmark,2019,28
4368,Prince Edward Island,Cataract Surgery,50th percentile,2019,166.6
4369,Prince Edward Island,Cataract Surgery,90th percentile,2019,356.1
4370,Prince Edward Island,Cataract Surgery,Volume,2019,753
4371,Prince Edward Island,Colorectal Cancer Surgery,50th percentile,2019,20
4372,Prince Edward Island,Colorectal Cancer Surgery,90th percentile,2019,60.4
4373,Prince Edward Island,Colorectal Cancer Surgery,Volume,2019,35
4374,Prince Edward Island,CT Scan,50th percentile,2019,27
4375,Prince Edward Island,CT Scan,90th percentile,2019,61.9
4376,Prince Edward Island,CT Scan,Volume,2019,4452
4377,Prince Edward Island,Hip Fracture Repair,% meeting benchmark,2019,93.93939394
4378,Prince Edward Island,Hip Fracture Repair,50th percentile,2019,16.11666667
4379,Prince Edward Island,Hip Fracture Repair,90th percentile,2019,44.3
4380,Prince Edward Island,Hip Fracture Repair,Volume,2019,66
4381,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2019,94
4382,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2019,15.6
4383,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2019,42.1
4384,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,Volume,2019,71
4385,Prince Edward Island,Hip Replacement,% meeting benchmark,2019,66
4386,Prince Edward Island,Hip Replacement,50th percentile,2019,137.5
4387,Prince Edward Island,Hip Replacement,90th percentile,2019,332.5
4388,Prince Edward Island,Hip Replacement,Volume,2019,106
4389,Prince Edward Island,Knee Replacement,% meeting benchmark,2019,28.4
4390,Prince Edward Island,Knee Replacement,50th percentile,2019,245.9
4391,Prince Edward Island,Knee Replacement,90th percentile,2019,340.5
4392,Prince Edward Island,Knee Replacement,Volume,2019,176
4393,Prince Edward Island,MRI Scan,50th percentile,2019,45.3
4394,Prince Edward Island,MRI Scan,90th percentile,2019,210
4395,Prince Edward Island,MRI Scan,Volume,2019,2253
4396,Prince Edward Island,Radiation Therapy,% meeting benchmark,2019,99.2
4397,Prince Edward Island,Radiation Therapy,50th percentile,2019,10
4398,Prince Edward Island,Radiation Therapy,90th percentile,2019,21
4399,Prince Edward Island,Radiation Therapy,Volume,2019,265
4400,Prince Edward Island,Bladder Cancer Surgery,50th percentile,2020,18.5
4401,Prince Edward Island,Bladder Cancer Surgery,90th percentile,2020,65.2
4402,Prince Edward Island,Bladder Cancer Surgery,Volume,2020,47
4403,Prince Edward Island,Breast Cancer Surgery,50th percentile,2020,11
4404,Prince Edward Island,Breast Cancer Surgery,90th percentile,2020,30
4405,Prince Edward Island,Breast Cancer Surgery,Volume,2020,47
4406,Prince Edward Island,Cataract Surgery,% meeting benchmark,2020,15.8
4407,Prince Edward Island,Cataract Surgery,50th percentile,2020,229.5
4408,Prince Edward Island,Cataract Surgery,90th percentile,2020,467.4
4409,Prince Edward Island,Cataract Surgery,Volume,2020,628
4410,Prince Edward Island,Colorectal Cancer Surgery,50th percentile,2020,14
4411,Prince Edward Island,Colorectal Cancer Surgery,90th percentile,2020,29.8
4412,Prince Edward Island,Colorectal Cancer Surgery,Volume,2020,52
4413,Prince Edward Island,CT Scan,50th percentile,2020,15.1
4414,Prince Edward Island,CT Scan,90th percentile,2020,166
4415,Prince Edward Island,CT Scan,Volume,2020,5769
4416,Prince Edward Island,Hip Fracture Repair,% meeting benchmark,2020,97.22222222
4417,Prince Edward Island,Hip Fracture Repair,50th percentile,2020,11.64166667
4418,Prince Edward Island,Hip Fracture Repair,90th percentile,2020,26.43333333
4419,Prince Edward Island,Hip Fracture Repair,Volume,2020,72
4420,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2020,96.9
4421,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2020,9.5
4422,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2020,29.2
4423,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,Volume,2020,65
4424,Prince Edward Island,Hip Replacement,% meeting benchmark,2020,56.3
4425,Prince Edward Island,Hip Replacement,50th percentile,2020,155.6
4426,Prince Edward Island,Hip Replacement,90th percentile,2020,462.5
4427,Prince Edward Island,Hip Replacement,Volume,2020,119
4428,Prince Edward Island,Knee Replacement,% meeting benchmark,2020,32.4
4429,Prince Edward Island,Knee Replacement,50th percentile,2020,315.4
4430,Prince Edward Island,Knee Replacement,90th percentile,2020,503
4431,Prince Edward Island,Knee Replacement,Volume,2020,185
4432,Prince Edward Island,MRI Scan,50th percentile,2020,35.2
4433,Prince Edward Island,MRI Scan,90th percentile,2020,234.1
4434,Prince Edward Island,MRI Scan,Volume,2020,2368
4435,Prince Edward Island,Radiation Therapy,% meeting benchmark,2020,98.3
4436,Prince Edward Island,Radiation Therapy,50th percentile,2020,11.8
4437,Prince Edward Island,Radiation Therapy,90th percentile,2020,20.1
4438,Prince Edward Island,Radiation Therapy,Volume,2020,240
4439,Prince Edward Island,Hip Replacement,% meeting benchmark,2021,56.3
4440,Prince Edward Island,Hip Replacement,50th percentile,2021,162.1
4441,Prince Edward Island,Hip Replacement,90th percentile,2021,347.9
4442,Prince Edward Island,Knee Replacement,% meeting benchmark,2021,46.2
4443,Prince Edward Island,Knee Replacement,50th percentile,2021,203.6
4444,Prince Edward Island,Knee Replacement,90th percentile,2021,413.4
4445,Prince Edward Island,Radiation Therapy,% meeting benchmark,2021,99.2
4446,Prince Edward Island,Radiation Therapy,50th percentile,2021,12
4447,Prince Edward Island,Radiation Therapy,90th percentile,2021,20
4448,Prince Edward Island,Radiation Therapy,Volume,2021,243
4449,Prince Edward Island,Hip Fracture Repair,% meeting benchmark,2021,95
4450,Prince Edward Island,Hip Fracture Repair,50th percentile,2021,17.15
4451,Prince Edward Island,Hip Fracture Repair,90th percentile,2021,40.70833333
4452,Prince Edward Island,Hip Fracture Repair,Volume,2021,60
4453,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2021,93.5
4454,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2021,17.7
4455,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2021,45.4
4456,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,Volume,2021,62
4457,Prince Edward Island,Cataract Surgery,% meeting benchmark,2021,30.5
4458,Prince Edward Island,Cataract Surgery,50th percentile,2021,161.5
4459,Prince Edward Island,Cataract Surgery,90th percentile,2021,323.9
4460,Prince Edward Island,Cataract Surgery,Volume,2021,725
4461,Prince Edward Island,MRI Scan,50th percentile,2021,34.2
4462,Prince Edward Island,MRI Scan,90th percentile,2021,214.4
4463,Prince Edward Island,MRI Scan,Volume,2021,2405
4464,Prince Edward Island,CT Scan,50th percentile,2021,26.8
4465,Prince Edward Island,CT Scan,90th percentile,2021,106
4466,Prince Edward Island,CT Scan,Volume,2021,4731
4467,Prince Edward Island,Breast Cancer Surgery,50th percentile,2021,20
4468,Prince Edward Island,Breast Cancer Surgery,90th percentile,2021,41
4469,Prince Edward Island,Breast Cancer Surgery,Volume,2021,46
4470,Prince Edward Island,Bladder Cancer Surgery,50th percentile,2021,19
4471,Prince Edward Island,Bladder Cancer Surgery,90th percentile,2021,46
4472,Prince Edward Island,Bladder Cancer Surgery,Volume,2021,39
4473,Prince Edward Island,Colorectal Cancer Surgery,50th percentile,2021,20.5
4474,Prince Edward Island,Colorectal Cancer Surgery,90th percentile,2021,53.6
4475,Prince Edward Island,Colorectal Cancer Surgery,Volume,2021,24
4476,Quebec,Hip Replacement,% meeting benchmark,2008,90
4477,Quebec,Hip Replacement,50th percentile,2008,69
4478,Quebec,Hip Replacement,90th percentile,2008,182
4479,Quebec,Hip Replacement,Volume,2008,1857
4480,Quebec,Knee Replacement,% meeting benchmark,2008,86
4481,Quebec,Knee Replacement,50th percentile,2008,85
4482,Quebec,Knee Replacement,90th percentile,2008,211
4483,Quebec,Knee Replacement,Volume,2008,2605
4484,Quebec,Radiation Therapy,Volume,2008,8602
4485,Quebec,Cataract Surgery,% meeting benchmark,2008,82
4486,Quebec,Cataract Surgery,50th percentile,2008,42
4487,Quebec,Cataract Surgery,90th percentile,2008,155
4488,Quebec,Cataract Surgery,Volume,2008,33263
4489,Quebec,Hip Replacement,% meeting benchmark,2009,90
4490,Quebec,Hip Replacement,50th percentile,2009,66
4491,Quebec,Hip Replacement,90th percentile,2009,183
4492,Quebec,Hip Replacement,Volume,2009,2185
4493,Quebec,Knee Replacement,% meeting benchmark,2009,85
4494,Quebec,Knee Replacement,50th percentile,2009,85
4495,Quebec,Knee Replacement,90th percentile,2009,214
4496,Quebec,Knee Replacement,Volume,2009,3018
4497,Quebec,Radiation Therapy,Volume,2009,8796
4498,Quebec,Cataract Surgery,% meeting benchmark,2009,87
4499,Quebec,Cataract Surgery,50th percentile,2009,37
4500,Quebec,Cataract Surgery,90th percentile,2009,130
4501,Quebec,Cataract Surgery,Volume,2009,37720
4502,Quebec,Hip Replacement,% meeting benchmark,2010,88
4503,Quebec,Hip Replacement,50th percentile,2010,72
4504,Quebec,Hip Replacement,90th percentile,2010,203
4505,Quebec,Hip Replacement,Volume,2010,1989
4506,Quebec,Knee Replacement,% meeting benchmark,2010,83
4507,Quebec,Knee Replacement,50th percentile,2010,96
4508,Quebec,Knee Replacement,90th percentile,2010,225
4509,Quebec,Knee Replacement,Volume,2010,3518
4510,Quebec,Radiation Therapy,% meeting benchmark,2010,98
4511,Quebec,Radiation Therapy,Volume,2010,8967
4512,Quebec,Cataract Surgery,% meeting benchmark,2010,87
4513,Quebec,Cataract Surgery,50th percentile,2010,36
4514,Quebec,Cataract Surgery,90th percentile,2010,126
4515,Quebec,Cataract Surgery,Volume,2010,38786
4516,Quebec,CABG,Volume,2011,2666
4517,Quebec,Hip Replacement,% meeting benchmark,2011,82
4518,Quebec,Hip Replacement,50th percentile,2011,86
4519,Quebec,Hip Replacement,90th percentile,2011,233
4520,Quebec,Hip Replacement,Volume,2011,2408
4521,Quebec,Knee Replacement,% meeting benchmark,2011,78
4522,Quebec,Knee Replacement,50th percentile,2011,99
4523,Quebec,Knee Replacement,90th percentile,2011,246
4524,Quebec,Knee Replacement,Volume,2011,3792
4525,Quebec,Radiation Therapy,% meeting benchmark,2011,99
4526,Quebec,Radiation Therapy,Volume,2011,9722
4527,Quebec,Cataract Surgery,% meeting benchmark,2011,88
4528,Quebec,Cataract Surgery,50th percentile,2011,34
4529,Quebec,Cataract Surgery,90th percentile,2011,122
4530,Quebec,Cataract Surgery,Volume,2011,41137
4531,Quebec,Hip Replacement,% meeting benchmark,2012,79
4532,Quebec,Hip Replacement,50th percentile,2012,84
4533,Quebec,Hip Replacement,90th percentile,2012,244
4534,Quebec,Hip Replacement,Volume,2012,2873
4535,Quebec,Knee Replacement,% meeting benchmark,2012,76
4536,Quebec,Knee Replacement,50th percentile,2012,102
4537,Quebec,Knee Replacement,90th percentile,2012,253
4538,Quebec,Knee Replacement,Volume,2012,4644
4539,Quebec,Radiation Therapy,% meeting benchmark,2012,98
4540,Quebec,Radiation Therapy,Volume,2012,11260
4541,Quebec,Cataract Surgery,% meeting benchmark,2012,88
4542,Quebec,Cataract Surgery,50th percentile,2012,35
4543,Quebec,Cataract Surgery,90th percentile,2012,123
4544,Quebec,Cataract Surgery,Volume,2012,45731
